route,whse,region,total_time,on_time
5,2,5,40.161829596682594,1.0
0,0,0,41.47157072925421,1.0
4,2,5,40.47812478907378,1.0
3,1,3,49.564724570380136,0.0
5,2,4,44.28357283110189,1.0
5,2,4,54.73630175342421,0.0
2,1,3,42.16360870898814,1.0
2,1,2,50.224458230120845,0.0
1,0,0,41.4591201885187,1.0
4,2,4,41.30924466410945,1.0
1,0,0,46.384093031028144,1.0
5,2,5,41.36815254940659,1.0
0,0,0,47.78461270536747,1.0
3,1,2,42.986492905502054,1.0
0,0,0,44.40809553133326,1.0
3,1,2,44.27968273295755,1.0
0,0,1,49.04672210521527,0.0
0,0,1,42.88643491178432,1.0
3,1,2,48.78577461935056,0.0
4,2,5,45.11256381548324,1.0
2,1,2,44.002138805293185,1.0
4,2,5,47.45706691595743,1.0
5,2,4,39.85952640658474,1.0
2,1,3,45.68956830468835,1.0
2,1,2,43.98009988505005,1.0
4,2,5,44.403838445902466,1.0
3,1,3,54.164397635989666,0.0
3,1,2,46.25296665785011,1.0
5,2,5,41.87611752643787,1.0
2,1,2,41.693026687854015,1.0
0,0,0,45.32166483824884,1.0
2,1,2,41.84022106368056,1.0
3,1,3,54.389034902237455,0.0
4,2,4,39.63061612208259,1.0
5,2,4,38.80275752685715,1.0
2,1,2,45.02491644010627,1.0
1,0,0,47.01272139710435,1.0
5,2,5,43.023153642523226,1.0
1,0,1,42.36763081768707,1.0
2,1,2,41.52658820756477,1.0
2,1,2,46.25264747053338,1.0
5,2,5,45.8904010006899,1.0
2,1,3,47.215611721290635,1.0
3,1,3,50.91965316164665,0.0
2,1,2,41.36718700114538,1.0
4,2,5,41.70960883929502,1.0
0,0,1,49.45381769263818,0.0
3,1,3,41.95160710050684,1.0
4,2,4,48.36612404634957,0.0
2,1,2,43.880909540362374,1.0
2,1,3,49.021515040316395,0.0
0,0,1,49.251574106994994,0.0
3,1,2,39.11706151515408,1.0
0,0,1,44.55699718730621,1.0
1,0,0,48.09010255949538,0.0
2,1,2,44.67664695977677,1.0
0,0,1,43.42171799280595,1.0
4,2,4,44.15831350465487,1.0
3,1,3,47.1232129945889,1.0
2,1,2,47.93183806817432,1.0
3,1,2,38.45489927826022,1.0
4,2,4,49.1994479514849,0.0
2,1,3,48.17862883600535,0.0
3,1,2,41.34158322333504,1.0
3,1,3,42.86886803434061,1.0
1,0,0,46.00859603211249,1.0
3,1,2,45.80710420502655,1.0
0,0,1,44.508822763797546,1.0
4,2,4,43.41759531238557,1.0
4,2,4,44.44807039936887,1.0
4,2,4,40.39552821653745,1.0
3,1,3,46.906002134418095,1.0
3,1,2,43.60886107363149,1.0
4,2,4,41.5372751936984,1.0
1,0,0,47.185067000653035,1.0
0,0,0,37.79380225179985,1.0
5,2,4,45.43853603588718,1.0
3,1,2,43.27417805236635,1.0
1,0,1,50.14331676482327,0.0
4,2,5,47.07383397292736,1.0
4,2,5,40.44581003272913,1.0
5,2,5,41.52882046331044,1.0
5,2,4,44.656964867081534,1.0
3,1,2,43.15394636736588,1.0
2,1,3,49.435362332252616,0.0
2,1,3,40.92320251225459,1.0
0,0,0,41.1232415774459,1.0
3,1,2,40.206054358362834,1.0
4,2,5,45.43630073778691,1.0
4,2,4,41.1639023561723,1.0
2,1,3,42.44344679424713,1.0
1,0,0,42.559896335356946,1.0
5,2,5,47.5753540062084,1.0
3,1,3,40.37623574245922,1.0
5,2,5,40.03540628913439,1.0
5,2,4,43.312507666930124,1.0
4,2,4,40.44398229914271,1.0
3,1,2,42.651146218115265,1.0
5,2,4,47.20431416879063,1.0
2,1,2,42.766280500562644,1.0
2,1,3,40.69123262387146,1.0
0,0,0,44.54614554848449,1.0
1,0,0,45.30305032252839,1.0
1,0,1,53.98624422086533,0.0
3,1,2,44.388766953615686,1.0
1,0,0,41.39520079732811,1.0
0,0,1,45.693059379138276,1.0
3,1,2,45.94926004726831,1.0
2,1,2,47.814537826294014,1.0
4,2,4,48.07091924214886,0.0
2,1,3,44.39290823661727,1.0
1,0,1,48.62872606449275,0.0
3,1,2,38.66757159784082,1.0
3,1,3,50.03642306909455,0.0
3,1,2,41.66657754801073,1.0
2,1,2,44.20172641068339,1.0
5,2,5,44.32578322860008,1.0
0,0,1,39.8198745934967,1.0
1,0,0,46.2172302651631,1.0
5,2,5,40.90407738106138,1.0
2,1,3,41.73347720226628,1.0
5,2,4,45.94737125941247,1.0
1,0,0,46.37993632336861,1.0
2,1,2,48.21076334466046,0.0
3,1,2,48.837812478834344,0.0
4,2,5,44.88404054392338,1.0
3,1,3,43.729856721295384,1.0
1,0,0,40.781822857230814,1.0
3,1,3,45.2778756010672,1.0
5,2,5,43.69431538374361,1.0
5,2,4,47.8367320807032,1.0
1,0,1,39.902180973800405,1.0
2,1,2,46.17587354174423,1.0
5,2,5,43.30748546602543,1.0
3,1,3,42.744675986030614,1.0
5,2,5,42.53248116961177,1.0
2,1,2,41.18838655906855,1.0
2,1,3,41.220278879805385,1.0
4,2,4,50.190722655524304,0.0
5,2,5,41.89383284628252,1.0
4,2,5,48.40934465223597,0.0
2,1,2,41.54787001000761,1.0
0,0,1,45.686689248514504,1.0
3,1,3,44.684090997302945,1.0
2,1,3,42.006581720684984,1.0
1,0,1,49.384072640195875,0.0
1,0,1,51.43751624495707,0.0
3,1,2,46.15129261068494,1.0
0,0,0,38.95426762894408,1.0
1,0,1,43.62432770476864,1.0
3,1,2,43.72692679172367,1.0
3,1,2,43.775496660783446,1.0
4,2,4,47.203562704655525,1.0
5,2,5,40.58629884302223,1.0
0,0,0,47.84032144757563,1.0
5,2,4,40.38599363354595,1.0
5,2,4,41.14002694652178,1.0
5,2,4,42.38177913956376,1.0
2,1,2,44.20969341817355,1.0
0,0,1,44.9137767943547,1.0
2,1,3,44.23391860624925,1.0
1,0,1,41.88862745267714,1.0
5,2,5,43.41029395690719,1.0
0,0,1,45.07623050041647,1.0
0,0,1,47.010796809710136,1.0
2,1,2,48.850524977110396,0.0
2,1,2,44.522782365466114,1.0
1,0,0,44.92002866378807,1.0
5,2,5,45.86744553584126,1.0
3,1,2,42.71273809497572,1.0
4,2,5,47.46418455125288,1.0
3,1,2,42.04314918102291,1.0
0,0,0,44.257731643320014,1.0
0,0,1,47.885241468992156,1.0
2,1,3,43.64742176551366,1.0
5,2,4,46.89839210920501,1.0
5,2,4,45.266260241735566,1.0
3,1,2,46.21508425893204,1.0
2,1,3,47.05292689532186,1.0
5,2,5,44.93057412057894,1.0
5,2,4,44.322291679519296,1.0
2,1,3,45.34485808216108,1.0
2,1,3,44.67556760172792,1.0
5,2,4,46.49794641938875,1.0
1,0,0,43.176317437671045,1.0
4,2,4,42.21421865814343,1.0
5,2,5,43.77728602049196,1.0
2,1,2,43.79874267141962,1.0
0,0,1,50.963652372536686,0.0
5,2,5,40.96464599586247,1.0
5,2,4,43.2670084099947,1.0
3,1,2,42.38292352123461,1.0
2,1,2,45.495364723723895,1.0
2,1,3,42.12110097980202,1.0
0,0,0,44.16039887263114,1.0
2,1,2,46.13235400317653,1.0
2,1,2,40.67388395111744,1.0
2,1,2,52.2624240231657,0.0
1,0,0,48.12836941215701,0.0
1,0,0,41.0595310988516,1.0
2,1,2,40.645426451494224,1.0
3,1,3,42.33130068134219,1.0
0,0,0,43.17158643960978,1.0
0,0,1,45.918761615912636,1.0
4,2,4,39.75142562613362,1.0
3,1,3,43.73716576710914,1.0
0,0,0,49.86591732274633,0.0
1,0,0,45.82513031225928,1.0
4,2,5,42.58004692493054,1.0
3,1,3,50.22333258883625,0.0
1,0,1,47.34172526701591,1.0
2,1,3,49.01359513466031,0.0
1,0,1,48.45817603271599,0.0
3,1,3,45.02117216612806,1.0
5,2,4,43.21293625460624,1.0
5,2,4,51.158681924977245,0.0
4,2,4,40.45948944124176,1.0
2,1,3,51.88312211393599,0.0
0,0,1,49.64652625926209,0.0
2,1,3,44.0449004146796,1.0
3,1,2,51.026548818035174,0.0
4,2,5,43.24597743669274,1.0
5,2,5,40.74593411634864,1.0
5,2,4,46.15514748873684,1.0
4,2,4,47.40729204410317,1.0
0,0,0,48.15620112407884,0.0
3,1,3,41.53833508964118,1.0
5,2,4,44.236835922410194,1.0
5,2,5,45.62568572013129,1.0
3,1,2,44.0971344294449,1.0
4,2,5,45.33907914050236,1.0
1,0,0,40.68670714271393,1.0
2,1,2,42.935634461247076,1.0
2,1,2,44.56057675603122,1.0
1,0,0,47.09743103557029,1.0
0,0,1,47.82251878208357,1.0
5,2,5,45.075961465972426,1.0
3,1,2,41.876540542828785,1.0
5,2,4,45.799024571914224,1.0
1,0,1,41.71826454476161,1.0
0,0,0,51.2459747136339,0.0
3,1,3,45.93853051610101,1.0
3,1,2,43.44929463603127,1.0
2,1,3,42.2154512465101,1.0
4,2,4,45.68199293486918,1.0
4,2,5,47.008692900943366,1.0
5,2,4,39.784861458422846,1.0
5,2,5,41.383654782037254,1.0
4,2,5,39.05809368005291,1.0
2,1,2,44.795277827467956,1.0
0,0,1,48.35036696878431,0.0
2,1,3,43.456718639215,1.0
3,1,2,39.30449795283667,1.0
0,0,0,46.92739423405429,1.0
4,2,5,48.83289054543667,0.0
4,2,5,41.632504842457344,1.0
4,2,5,46.707799302679966,1.0
5,2,5,45.56186927092328,1.0
5,2,5,48.5463931545131,0.0
1,0,0,45.59553798897572,1.0
5,2,4,48.26970111324787,0.0
1,0,0,40.552585625894864,1.0
2,1,3,45.549555723458695,1.0
5,2,4,43.91287583818774,1.0
3,1,3,47.44615565437911,1.0
1,0,0,50.871001466005396,0.0
4,2,4,47.57854009265219,1.0
1,0,0,44.736238622137726,1.0
1,0,0,44.88249497959952,1.0
0,0,0,43.184965659182254,1.0
3,1,3,42.79201906782857,1.0
4,2,4,43.49185711428814,1.0
0,0,0,39.83199278530965,1.0
5,2,4,42.576852500027016,1.0
0,0,1,46.69980976014539,1.0
2,1,3,41.5800733065904,1.0
1,0,0,44.93534479554944,1.0
3,1,3,49.958496702515404,0.0
5,2,5,43.26282849291927,1.0
0,0,1,41.36427735993599,1.0
3,1,2,43.74786891840327,1.0
0,0,0,49.62496330480894,0.0
5,2,4,44.545199671444486,1.0
1,0,1,43.344111722311055,1.0
1,0,1,45.92669276724047,1.0
0,0,0,45.91626076369285,1.0
0,0,0,44.69219255706229,1.0
2,1,2,42.33151748224275,1.0
1,0,0,43.23119114882156,1.0
0,0,0,48.348032821221416,0.0
0,0,1,41.71952201776473,1.0
5,2,4,48.804029681638156,0.0
1,0,0,42.193301097929385,1.0
2,1,2,42.19087013560874,1.0
4,2,5,43.032131585401046,1.0
2,1,2,46.949524119191025,1.0
1,0,1,44.41526867544223,1.0
4,2,4,45.13591190499561,1.0
3,1,2,43.154945308344445,1.0
2,1,3,44.16162233012335,1.0
3,1,2,40.54916751248639,1.0
4,2,5,41.661075729847106,1.0
5,2,5,39.58224513534813,1.0
3,1,2,40.92852089522037,1.0
4,2,5,48.61643214242965,0.0
4,2,4,43.67314455439452,1.0
4,2,4,46.10297247681954,1.0
1,0,0,43.1079550384555,1.0
1,0,1,59.26471416592237,0.0
5,2,5,43.781117380445714,1.0
3,1,2,43.00923965767919,1.0
1,0,0,45.4551584718385,1.0
2,1,2,48.183021048896094,0.0
1,0,1,40.42920073410089,1.0
5,2,5,50.02172620154451,0.0
3,1,2,46.53724719689031,1.0
4,2,4,46.235035247463635,1.0
5,2,4,48.74745686727604,0.0
5,2,4,48.38179077421014,0.0
2,1,2,47.12632873066297,1.0
1,0,1,46.34121744295298,1.0
4,2,4,44.78041449511313,1.0
4,2,4,46.62684697867693,1.0
2,1,2,45.34902459522387,1.0
0,0,0,42.589600512506536,1.0
4,2,4,43.50128445204263,1.0
5,2,5,44.26966107466411,1.0
5,2,4,45.33992439954453,1.0
0,0,0,40.907418948815405,1.0
3,1,3,46.26203842664943,1.0
4,2,4,50.29887796935332,0.0
3,1,3,44.288984770325946,1.0
4,2,4,46.79646074195651,1.0
0,0,1,46.15702350284445,1.0
0,0,1,45.53973939910206,1.0
5,2,4,40.79842481959656,1.0
1,0,1,46.5069663487711,1.0
4,2,5,48.30815801941089,0.0
2,1,3,45.951525030984115,1.0
3,1,2,46.173733952439676,1.0
3,1,3,47.19094209081993,1.0
0,0,1,44.478881306912335,1.0
0,0,1,39.12603429741324,1.0
5,2,4,42.52489545932526,1.0
1,0,1,47.30280980293613,1.0
0,0,0,55.593908385670346,0.0
4,2,5,41.622765873719494,1.0
4,2,5,42.22504864012027,1.0
4,2,4,42.94672884412672,1.0
5,2,4,40.91968014604349,1.0
0,0,1,42.87272177445251,1.0
4,2,4,52.49099761060179,0.0
0,0,1,46.02532793497995,1.0
5,2,4,46.710908607005294,1.0
4,2,4,40.87113610428959,1.0
1,0,1,49.202180760409526,0.0
3,1,2,42.80747523790062,1.0
2,1,3,46.345964473960585,1.0
0,0,1,40.236979744682564,1.0
0,0,0,46.04590878430377,1.0
5,2,5,43.00338338344522,1.0
5,2,5,48.39987748955398,0.0
1,0,0,47.32252911839823,1.0
1,0,0,50.02355696376271,0.0
3,1,3,40.82546711227221,1.0
1,0,1,39.26496605941939,1.0
3,1,3,43.79058405404993,1.0
3,1,3,44.10329296767347,1.0
1,0,0,47.48109799160304,1.0
5,2,5,47.519522991101695,1.0
4,2,5,43.568383267788064,1.0
4,2,5,43.547404159769634,1.0
0,0,1,45.5802517650177,1.0
5,2,5,43.925399652372725,1.0
3,1,3,43.01100904485965,1.0
1,0,0,49.45052161494864,0.0
4,2,5,52.731985440271096,0.0
3,1,3,47.210567056123075,1.0
3,1,2,41.2922637289099,1.0
1,0,0,49.34972404957712,0.0
2,1,2,42.87565913509234,1.0
3,1,2,40.861124276916705,1.0
3,1,2,44.16256734313941,1.0
3,1,2,44.01177334955508,1.0
1,0,0,46.158952540440865,1.0
1,0,1,43.047699538047894,1.0
0,0,0,43.170513711161824,1.0
0,0,1,45.03339868573453,1.0
4,2,4,42.13030337816771,1.0
1,0,0,50.54506045656065,0.0
2,1,3,41.89318836523372,1.0
4,2,5,44.920496814159975,1.0
4,2,4,45.40940715674933,1.0
1,0,0,42.67824847765802,1.0
3,1,2,41.06268172243868,1.0
3,1,2,48.73161767184527,0.0
2,1,2,45.264903132226195,1.0
2,1,2,42.10158896145907,1.0
5,2,4,40.072418971448755,1.0
3,1,3,45.19492691763864,1.0
5,2,4,44.31947669129537,1.0
1,0,1,49.93259674564378,0.0
2,1,2,43.683137514728514,1.0
0,0,0,46.545916050476976,1.0
0,0,0,45.03682444830749,1.0
0,0,1,42.94897115637109,1.0
1,0,0,47.72829946285931,1.0
5,2,4,41.450313763462425,1.0
3,1,3,39.98824051108449,1.0
4,2,4,48.28690238217893,0.0
4,2,5,42.51257283410564,1.0
0,0,0,42.98887084118855,1.0
3,1,3,46.70121575677858,1.0
2,1,3,43.026099009764884,1.0
0,0,0,41.16781233451912,1.0
2,1,2,48.029852320371624,0.0
0,0,1,50.49322535905903,0.0
1,0,1,38.312863373125275,1.0
1,0,0,41.139228907902414,1.0
1,0,1,46.47852470140227,1.0
2,1,3,44.45438161899506,1.0
5,2,4,42.24573763275133,1.0
5,2,4,47.86850471315472,1.0
0,0,0,41.22640836149174,1.0
5,2,4,45.37034564918093,1.0
4,2,5,49.31085783214935,0.0
0,0,0,42.23412833691456,1.0
2,1,3,48.354017012272166,0.0
2,1,2,43.222101321644324,1.0
0,0,1,44.832573997557354,1.0
5,2,4,44.01319489394871,1.0
0,0,1,44.917964090141446,1.0
3,1,3,42.42112542353439,1.0
1,0,1,42.565254759186764,1.0
3,1,2,44.7882930466961,1.0
4,2,5,48.73309626548462,0.0
4,2,4,48.02166693160388,0.0
0,0,1,45.118137854250996,1.0
0,0,1,44.69754407977118,1.0
4,2,4,50.30378290813709,0.0
3,1,3,43.20392075227015,1.0
3,1,3,44.47852075945017,1.0
2,1,3,49.23279176134969,0.0
4,2,5,43.9527905733359,1.0
0,0,1,44.59015463173189,1.0
2,1,2,47.49136572699999,1.0
5,2,5,48.72325378185385,0.0
1,0,0,46.11636956405144,1.0
3,1,2,44.2128966620468,1.0
1,0,1,46.87179554972063,1.0
2,1,3,46.241652720022245,1.0
4,2,4,51.04637111959866,0.0
2,1,3,46.70933838845851,1.0
4,2,5,43.19508185111682,1.0
2,1,3,46.72729153103448,1.0
2,1,2,48.630306266807246,0.0
2,1,2,47.92288533469974,1.0
4,2,5,43.39200683803472,1.0
4,2,4,39.82912371470346,1.0
3,1,3,44.67130734576147,1.0
1,0,1,44.20326116242963,1.0
4,2,4,50.23832426693022,0.0
1,0,1,43.95666778957419,1.0
4,2,4,44.862721008901076,1.0
0,0,0,47.31555820928304,1.0
0,0,1,43.86646913700622,1.0
2,1,3,42.00986772685385,1.0
1,0,0,41.7746417989519,1.0
3,1,3,42.625472473171826,1.0
2,1,2,46.459227112039194,1.0
5,2,4,41.47261546023151,1.0
3,1,2,41.37974411462345,1.0
5,2,5,43.64116643207409,1.0
1,0,0,41.28900985069096,1.0
2,1,2,46.97614489291238,1.0
2,1,3,45.55702447645408,1.0
3,1,2,45.484184926538454,1.0
5,2,5,38.73647932667241,1.0
1,0,0,47.95799824475836,1.0
1,0,1,43.24129016598075,1.0
1,0,0,43.32141102203474,1.0
2,1,2,44.65786823591753,1.0
3,1,2,45.379648105892294,1.0
5,2,4,45.31523366960985,1.0
2,1,3,43.22510666931864,1.0
3,1,2,42.766382159706424,1.0
1,0,1,39.4401235606901,1.0
0,0,1,43.55891765256467,1.0
3,1,2,40.73781788993897,1.0
3,1,2,40.849486835991264,1.0
2,1,2,42.80930777940703,1.0
2,1,2,41.57623607796386,1.0
1,0,1,45.189154915345874,1.0
2,1,2,46.08031718090871,1.0
0,0,1,46.32472078003979,1.0
2,1,2,41.01706154167459,1.0
3,1,2,38.117864121866205,1.0
1,0,1,40.877404010884675,1.0
5,2,5,49.09976978993945,0.0
4,2,4,42.498318672178975,1.0
0,0,0,40.923716158889505,1.0
2,1,2,43.91032685484749,1.0
4,2,4,42.748207291040906,1.0
0,0,1,45.67541988783381,1.0
4,2,4,44.55002275278423,1.0
4,2,5,42.957701243812224,1.0
5,2,4,45.95823897390931,1.0
3,1,2,39.69543900207025,1.0
5,2,4,41.87000218940054,1.0
5,2,5,44.28092863687476,1.0
2,1,3,44.477490909846665,1.0
3,1,2,40.830224601938426,1.0
1,0,1,43.915675333500396,1.0
3,1,3,46.20257776224122,1.0
1,0,1,54.04275980689168,0.0
1,0,0,46.50156318265097,1.0
0,0,0,43.336210127053334,1.0
4,2,4,51.19981205031523,0.0
1,0,0,50.16844788542885,0.0
1,0,0,43.20929181276961,1.0
1,0,1,41.26258957291964,1.0
4,2,4,48.07162298275359,0.0
5,2,4,44.26030070998633,1.0
1,0,0,45.043777334426686,1.0
5,2,5,43.92534185915893,1.0
2,1,3,44.933721008392254,1.0
3,1,2,42.01547787991254,1.0
2,1,3,38.68094786147593,1.0
5,2,4,42.19951528702077,1.0
1,0,1,46.38927116656982,1.0
3,1,2,45.22689774078446,1.0
3,1,2,45.81466991319457,1.0
0,0,0,42.776260300979175,1.0
5,2,4,43.772682711016955,1.0
0,0,1,43.55646084271373,1.0
3,1,3,42.509778108238066,1.0
1,0,0,43.64749053717318,1.0
5,2,4,45.82602823364665,1.0
0,0,1,44.554617478773395,1.0
2,1,2,44.72283962856572,1.0
3,1,2,43.49167025348718,1.0
5,2,4,48.75146713961021,0.0
2,1,2,44.960865511558154,1.0
0,0,0,43.30773025683339,1.0
0,0,1,52.3653021639617,0.0
5,2,4,43.0493868027792,1.0
1,0,1,49.76348862925808,0.0
0,0,1,47.338785936753816,1.0
1,0,1,48.45829516008792,0.0
5,2,4,39.54048603098044,1.0
4,2,4,44.74955599083671,1.0
4,2,5,48.07283826889216,0.0
3,1,2,40.21222932203376,1.0
3,1,3,41.35092283067636,1.0
3,1,2,42.51963841589203,1.0
4,2,5,42.28065853597688,1.0
1,0,1,43.8664973954724,1.0
1,0,0,45.253127895731005,1.0
0,0,0,43.23520793225152,1.0
3,1,2,42.00356962860956,1.0
3,1,2,44.28978677824311,1.0
0,0,0,45.85420762637125,1.0
5,2,5,43.51619023036949,1.0
5,2,4,40.92976596768185,1.0
5,2,4,43.13870039402416,1.0
1,0,0,43.642163820761155,1.0
3,1,2,43.57905837914543,1.0
2,1,2,44.71884641502053,1.0
0,0,1,47.60460204404201,1.0
3,1,2,46.22060514349437,1.0
4,2,4,45.93149396412178,1.0
5,2,4,45.05677608804287,1.0
5,2,5,41.35845187002057,1.0
5,2,5,44.93711421599163,1.0
4,2,4,43.99190690036481,1.0
2,1,3,47.02455542004582,1.0
0,0,1,42.930537230353075,1.0
0,0,0,41.76136596251452,1.0
1,0,1,46.97593457575555,1.0
1,0,0,48.65718309422914,0.0
4,2,4,44.0146379552567,1.0
1,0,1,40.793873989444805,1.0
0,0,1,45.04012923252738,1.0
2,1,2,47.386386031082786,1.0
4,2,5,39.78345443896656,1.0
1,0,1,40.00284335710032,1.0
4,2,4,42.4917551556318,1.0
2,1,2,46.04370823632195,1.0
3,1,2,45.65397952091973,1.0
2,1,2,41.59499224840142,1.0
5,2,4,46.92117949844426,1.0
2,1,3,41.18189413678982,1.0
2,1,3,47.58641663327478,1.0
0,0,1,39.936922756127466,1.0
3,1,2,44.2941467516382,1.0
5,2,4,52.96616352343459,0.0
0,0,1,45.21520967724834,1.0
2,1,2,46.096755239957574,1.0
3,1,3,44.80796464018552,1.0
5,2,5,41.87636719666621,1.0
5,2,4,47.08481225826531,1.0
5,2,4,46.45784503449282,1.0
4,2,4,42.97012704597644,1.0
5,2,4,46.30615298278479,1.0
2,1,3,43.39146165670311,1.0
5,2,5,45.213425915003874,1.0
2,1,3,50.669008453210694,0.0
3,1,3,43.13871510557167,1.0
1,0,0,46.37181475139384,1.0
2,1,2,39.685430714482784,1.0
5,2,5,49.784993370906285,0.0
2,1,2,40.98783316188139,1.0
4,2,4,39.71710245744097,1.0
4,2,4,40.518917977529505,1.0
0,0,1,41.09762777367168,1.0
4,2,4,49.53645870871536,0.0
0,0,1,40.685980708782864,1.0
3,1,2,49.465803780706224,0.0
4,2,5,42.04056122635363,1.0
0,0,0,46.39908024504193,1.0
1,0,0,45.531018857678674,1.0
2,1,2,44.78988602993206,1.0
3,1,2,44.87096652943116,1.0
5,2,4,46.26696175567405,1.0
4,2,4,44.49708125513203,1.0
2,1,2,41.539766803268,1.0
3,1,3,47.593213778058,1.0
0,0,1,49.74740245214617,0.0
5,2,4,45.86360167458501,1.0
3,1,3,42.09866233275994,1.0
1,0,1,44.278434180458945,1.0
2,1,2,47.07950530368891,1.0
3,1,3,45.11242762453344,1.0
0,0,0,44.08318659959824,1.0
5,2,4,39.803280465804356,1.0
0,0,1,40.4913890314799,1.0
3,1,2,43.33480644945793,1.0
4,2,5,49.1616888063502,0.0
1,0,0,42.54587259727355,1.0
5,2,5,47.5584923883039,1.0
1,0,1,45.3637033677407,1.0
1,0,0,40.22039791734332,1.0
3,1,3,44.53047944976141,1.0
4,2,5,45.86124063931052,1.0
2,1,2,43.76178803374576,1.0
5,2,4,44.1144517376744,1.0
0,0,1,49.86719459752926,0.0
4,2,5,40.77325805507539,1.0
5,2,4,42.78662408221581,1.0
3,1,3,41.524784969268204,1.0
1,0,0,42.75541867185417,1.0
4,2,4,44.20508295710801,1.0
1,0,1,53.4616351805873,0.0
5,2,5,42.19276457619024,1.0
5,2,4,43.31980173581704,1.0
2,1,3,43.71793230099221,1.0
2,1,3,44.93655873464194,1.0
3,1,2,47.203257307678825,1.0
1,0,1,46.04139455002034,1.0
4,2,4,42.9485104640392,1.0
2,1,2,43.17646084996347,1.0
2,1,3,41.84696426448892,1.0
3,1,2,40.05052763456398,1.0
2,1,3,40.19614818516862,1.0
5,2,4,42.88686885285467,1.0
1,0,0,42.33053760786182,1.0
2,1,3,42.64801116784756,1.0
4,2,5,44.02952887768222,1.0
0,0,1,42.922761522830584,1.0
5,2,5,46.08904914415584,1.0
1,0,0,45.65855152118459,1.0
2,1,2,46.953943105543345,1.0
3,1,3,43.960123855406096,1.0
1,0,0,44.0767768989193,1.0
5,2,4,49.33287139594685,0.0
3,1,2,44.66031621124146,1.0
3,1,3,44.754333721923075,1.0
5,2,5,41.33486282003319,1.0
4,2,4,40.93643962851323,1.0
2,1,2,53.1316471865004,0.0
0,0,0,42.28007790184723,1.0
4,2,5,44.69649747924018,1.0
4,2,4,44.28615732061247,1.0
4,2,4,42.59256599047978,1.0
4,2,5,44.56358490990201,1.0
2,1,2,46.49378133001719,1.0
5,2,4,42.64661577404145,1.0
3,1,3,47.227854641436636,1.0
2,1,2,42.989877460692256,1.0
4,2,5,45.3309809082445,1.0
4,2,5,43.1814878872504,1.0
0,0,1,49.575740887036844,0.0
4,2,4,44.54099513766982,1.0
4,2,4,45.63195410673097,1.0
1,0,0,46.75170662886742,1.0
3,1,2,42.447936459411295,1.0
3,1,2,45.98248329738493,1.0
3,1,3,44.16687689255317,1.0
0,0,1,44.23704696290854,1.0
0,0,0,52.14083787013789,0.0
4,2,5,42.86622959107037,1.0
3,1,3,43.42609464934655,1.0
4,2,4,47.382621834009576,1.0
3,1,3,44.643201655246074,1.0
1,0,0,46.74360421298766,1.0
1,0,1,46.29246693477158,1.0
2,1,2,45.3841881126027,1.0
3,1,3,47.0504099235109,1.0
3,1,3,42.44824007448834,1.0
2,1,2,42.141024821874495,1.0
5,2,5,48.677741169781385,0.0
5,2,5,45.2804746412639,1.0
1,0,0,45.08957799522119,1.0
5,2,5,41.27490958155611,1.0
0,0,1,47.07529986443582,1.0
4,2,4,41.62207797789297,1.0
2,1,2,50.31959054571379,0.0
1,0,0,42.98882822649869,1.0
2,1,2,43.11961106024749,1.0
0,0,0,43.33842965797283,1.0
1,0,0,43.46170945548076,1.0
4,2,5,40.20888667644608,1.0
1,0,1,44.74283651633732,1.0
3,1,2,47.09970670687397,1.0
4,2,4,48.8714641154038,0.0
1,0,0,51.23910750212437,0.0
2,1,2,43.74989613540379,1.0
4,2,5,40.54974081733478,1.0
1,0,0,47.51241550947943,1.0
3,1,3,42.02779646050941,1.0
5,2,5,41.752687630918885,1.0
3,1,2,46.943693530623946,1.0
0,0,0,47.838038520869326,1.0
0,0,1,44.415990364304015,1.0
0,0,0,44.71177273472025,1.0
0,0,0,39.853503923832335,1.0
4,2,4,50.26240506955171,0.0
3,1,3,47.564664171475535,1.0
1,0,0,44.78370728754912,1.0
2,1,2,43.193483789732035,1.0
1,0,1,46.08491304273433,1.0
3,1,3,44.16554599891204,1.0
3,1,3,40.138666581863944,1.0
2,1,3,40.15789595784379,1.0
4,2,5,42.02170471792304,1.0
4,2,5,45.33881551284078,1.0
0,0,0,43.754063200292464,1.0
0,0,1,40.400209552551964,1.0
0,0,0,44.097899787348965,1.0
4,2,5,45.44351215577998,1.0
0,0,0,41.7691418133618,1.0
5,2,4,49.94735167271794,0.0
1,0,0,51.142886949830036,0.0
5,2,4,40.97208174172401,1.0
3,1,2,43.51063085376136,1.0
0,0,0,47.180827278209804,1.0
1,0,0,41.57721672981309,1.0
2,1,2,45.29797973291103,1.0
4,2,4,48.58187028673104,0.0
0,0,1,45.38534526344637,1.0
3,1,3,45.682733700624176,1.0
5,2,4,44.50579189890349,1.0
4,2,5,48.11751606936108,0.0
4,2,5,43.592493040446314,1.0
4,2,4,41.00938130295974,1.0
1,0,1,45.770279247048286,1.0
2,1,2,46.920807264678984,1.0
1,0,1,50.3287171799316,0.0
5,2,4,40.356809362679996,1.0
0,0,1,49.4353651238645,0.0
1,0,0,42.999149473731144,1.0
1,0,1,41.0223499758496,1.0
2,1,3,48.64396608597089,0.0
3,1,2,45.07298729074976,1.0
5,2,4,39.54036320520123,1.0
5,2,5,43.18871002717868,1.0
0,0,0,52.08139755524523,0.0
